,X_train,y_train
0,-0.00918456076363998,1.793621503523157
1,-0.10547038872351988,0.8565651343712284
2,-0.00918456076363998,-1.5694606612450384
3,0.02741344727545215,-0.17469485589571346
4,-0.10547038872351988,-0.30757869189468545
5,-0.00918456076363998,1.405573561434519
6,-0.00918456076363998,1.599597532478838
7,0.12369927523533204,-0.01373437092106057
8,0.02741344727545215,-1.2741640251468542
9,-0.10547038872351988,-1.4717225181605995
10,0.12369927523533204,0.11561494310848541
11,0.02741344727545215,-0.6920921120138974
12,0.12369927523533204,-0.33710765599492554
13,0.12369927523533204,-0.5311316270392444
14,0.12369927523533204,0.30963891415280437
15,0.12369927523533204,1.9911799965369021
16,-0.14206839676261204,-1.1849472411258264
17,0.02741344727545215,0.21335308619292448
18,-0.00918456076363998,1.0822002763606542
19,-0.00918456076363998,0.7588269912867893
20,-0.10547038872351988,0.5978665063121364
21,0.16029728327442416,0.47558623622144247
22,0.12369927523533204,-0.9838542261426555
23,0.12369927523533204,1.2797587693743993
24,-0.00918456076363998,1.1468749333754271
25,-0.10547038872351988,1.1799384194450933
26,0.02741344727545215,-0.36871882694003244
27,0.12369927523533204,0.8917108272857613
28,-0.10547038872351988,-0.5016026629390045
29,0.12369927523533204,-0.8545049121131094
30,-0.14206839676261204,0.4965938412582712
31,-0.00918456076363998,-0.46999149199389756
32,-0.14206839676261204,-0.9262486130667346
33,0.12369927523533204,1.0210601413153073
34,0.16029728327442416,-1.335304160192201
35,-0.14206839676261204,-0.6675499850076426
36,-0.10547038872351988,0.20981856422349843
37,0.12369927523533204,-0.07840902793583356
38,-0.00918456076363998,-1.6988099752745844
39,-0.14206839676261204,0.36724452722872525
40,-0.14206839676261204,1.6607376675241852
41,0.16029728327442416,-0.23583499094106042
42,0.12369927523533204,-0.6604809410687904
43,-0.00918456076363998,0.5648030202424703
44,-0.14206839676261204,0.7552924693173632
45,-0.14206839676261204,-0.21482738590423167
46,-0.14206839676261204,-0.15015272888945866
47,-0.00918456076363998,0.8881763053163353
48,0.16029728327442416,-0.7532322470592443
49,-0.00918456076363998,1.664272189493611
50,-0.00918456076363998,0.6941523342720164
51,-0.00918456076363998,0.11208042113905937
52,-0.14206839676261204,-0.6028753279928696
53,0.12369927523533204,-0.9191795691278823
54,-0.10547038872351988,-0.2429040348799125
55,-0.10547038872351988,-1.4070478611458261
56,0.12369927523533204,-1.2425528542017474
57,-0.10547038872351988,-0.3722533489094585
58,-0.10547038872351988,1.5679863615337313
59,0.02741344727545215,1.5715208835031573
60,-0.14206839676261204,-1.1202725841110535
61,-0.14206839676261204,-1.2496218981405995
62,0.12369927523533204,1.9265053395221292
63,-0.10547038872351988,1.3092877334746391
64,-0.10547038872351988,0.7272158203416824
65,0.12369927523533204,0.1802896001232584
66,-0.00918456076363998,-1.3754366902007196
67,0.12369927523533204,1.7971560254925831
68,-0.00918456076363998,-0.7933647770677624
69,-0.00918456076363998,-0.5346661490086705
70,-0.14206839676261204,1.725412324538958
71,0.12369927523533204,0.37431357116757735
72,0.12369927523533204,0.5683375422118964
73,0.12369927523533204,-1.0485288831574284
74,-0.14206839676261204,0.4319191842434982
75,0.02741344727545215,-0.8861160830582163
76,-0.00918456076363998,0.6294776772572434
77,0.02741344727545215,-1.4681879961911732
78,0.02741344727545215,0.34270240022247045
79,0.12369927523533204,-1.5659261392756123
80,-0.00918456076363998,-0.0819435499052596
81,-0.10547038872351988,0.27449322123827147
82,0.02741344727545215,-0.30404416992525946
83,-0.14206839676261204,0.6259431552878172
84,0.02741344727545215,0.4073770572372435
85,0.16029728327442416,-0.17116033392628743
86,0.12369927523533204,0.6976868562414423
87,0.02741344727545215,-0.23936951291048647
88,-0.14206839676261204,-0.7968992990371886
89,-0.00918456076363998,-1.1167380621416276
90,0.16029728327442416,1.4457060914430375
91,0.16029728327442416,0.5402608932362155
92,0.12369927523533204,-1.5012514822608394
93,0.12369927523533204,-1.1132035401722014
94,0.02741344727545215,0.8600996563406544
95,-0.10547038872351988,-1.6010718321901454
96,-0.00918456076363998,1.85829616053793
97,-0.00918456076363998,0.5001283632276974
98,-0.00918456076363998,-1.2460873761711735
99,-0.00918456076363998,-0.5993408060234435
100,0.12369927523533204,-0.4017823130096985
101,-0.10547038872351988,-1.0189999190571883
102,0.12369927523533204,-0.14308368495060658
103,-0.14206839676261204,-0.08547807187468567
104,-0.00918456076363998,-1.0520634051268545
105,-0.14206839676261204,-1.8316938112735563
106,-0.10547038872351988,1.2446130764598662
107,-0.14206839676261204,-0.02080341485991269
108,-0.00918456076363998,-0.6640154630382165
109,-0.10547038872351988,1.4386370475041854
110,-0.10547038872351988,-0.4369280059242315
111,0.12369927523533204,-0.46645697002447156
